Year-Month,ME1 BM1,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,ME1 BM10,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,ME9 BM10,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9,ME10 BM10
200802,-2.8783,-2.2014,-1.5535,-2.5074,-5.5425,-3.0344,0.5072,-1.5064,-1.7138,-1.9579,-7.2812,-5.6963,-4.4566,-4.0306,-2.762,-5.4682,-2.3707,-5.4763,-6.0352,-8.5707,-6.5311,-1.9143,-1.9313,-0.596,-2.8171,4.986,-1.5733,-5.7864,-1.1297,-3.914,-6.2554,-1.9268,-1.4034,-0.7137,-2.3011,-7.6627,-5.6874,-3.2878,-5.1031,-10.2465,-7.8806,-5.7689,-4,-0.6102,-4.3472,-4.5288,-5.7703,-0.3397,-8.4146,-10.3219,-3.839,1.9642,-1.5591,-0.5263,-3.3781,4.7185,2.3321,-4.1206,0.3786,-0.8493,-4.7871,1.8229,-4.7562,2.0394,-2.7969,-3.0609,-6.4224,0.527,-7.0555,-13.5963,-4.7196,0.6598,-1.8311,-7.7853,-1.4681,-8.3321,-4.9043,-2.7441,-8.8454,0.2316,-4.0348,-0.6686,-3.5394,-1.0734,-1.4913,-3.8661,-3.4022,-9.1676,4.9393,-5.9586,-2.9296,0.1416,0.165,-2.2037,-7.7098,-1.977,-5.0053,-3.8341,-3.5152,-10.9905
200803,-5.008,-4.48,-5.7417,-2.4213,-3.2449,-1.8357,-4.5072,-2.81,-3.3107,-3.8348,-0.5673,-4.4829,-5.2535,2.2579,2.4166,2.4181,3.3089,0.6024,0.5144,2.559,-2.2376,-0.2398,1.5386,0.2685,2.1394,2.8273,1.9902,2.1546,-0.0246,3.3752,-2.7159,4.3785,-0.9523,2.2123,2.2568,2.0945,-1.1726,4.0609,-1.7019,1.1664,-5.3057,-5.2744,-0.2302,3.7075,-1.3282,-1.4516,-0.3537,-1.6784,-1.4166,-7.9589,-5.405,-4.0407,-1.4519,4.3758,-1.1911,-3.2422,-2.7348,-1.7929,-2.7601,4.1087,-6.3653,-3.4021,-4.7773,-0.6255,-3.3477,-3.929,-6.55,-1.8922,-0.4699,-5.9752,-0.4009,1.5468,-0.5976,-4.8265,-1.7109,-2.7779,-3.9763,-3.9073,-0.3509,0.6111,-2.4957,-1.2497,2.2279,-2.2831,-1.5837,-2.0384,-2.6533,-10.0775,-6.236,-4.6522,1.626,-2.1754,0.7972,0.61,-3.7912,-3.9924,-1.578,-4.5389,-0.6889,0.2951
200804,-0.3761,1.1333,4.605,0.8572,-0.3848,1.6153,-0.1786,0.6007,0.7311,-0.2807,6.1881,5.1556,3.1841,2.615,1.6984,2.9771,-0.7401,-1.053,-1.3322,1.4431,0.1357,3.9568,3.4805,0.6293,2.7105,4.3629,5.0524,-2.0743,-0.3668,5.4633,4.7289,1.555,8.164,2.9882,3.2746,4.5684,2.96,1.8423,-2.1747,1.6564,8.5243,3.4096,9.9852,2.4392,4.1284,6.7999,9.0218,-2.0926,5.7027,9.0012,3.4109,10.7954,8.3014,6.7726,11.3173,9.659,8.6869,11.5735,4.6076,11.9743,1.0978,6.0647,2.6548,9.5528,3.3569,6.6485,8.3507,7.5953,1.4073,4.7912,6.363,6.3344,5.6931,4.2398,12.1998,-0.9587,7.8266,-0.4443,-0.8068,6.2124,4.7531,8.7943,9.3697,2.9435,4.696,12.1563,7.0416,-1.4145,2.9405,1.3165,4.9001,4.5708,1.7336,3.4427,7.2801,6.4813,2.8698,6.164,5.6753,7.0113
200805,3.0085,5.8088,4.7936,2.0494,5.2431,2.2448,2.5317,3.2649,0.7149,2.0032,5.5352,8.498,6.6271,2.5256,-1.4913,4.4676,2.4842,-0.5786,0.3198,0.756,5.6698,5.4355,6.421,4.1401,6.9893,7.0842,8.2037,0.9383,6.4896,-6.3033,7.9277,9.4199,3.693,1.5216,6.2913,9.1772,4.4691,3.1085,1.0802,1.2543,2.9913,6.0936,4.5708,6.3076,6.2963,2.4423,5.9861,-0.2598,2.0165,7.836,4.1957,2.5883,3.3887,2.1828,6.9826,6.2665,6.9706,2.3588,4.8749,1.8401,4.7555,5.7704,7.3488,5.0372,0.3351,6.0916,2.3657,5.7133,4.1959,3.079,5.366,2.8905,5.187,4.5827,4.7,7.5398,2.7776,3.2584,0.298,3.7613,2.516,4.1967,4.9365,1.7517,3.6168,4.3842,3.1268,2.1445,8.9199,2.0398,3.4085,4.4651,0.9782,1.135,-2.4333,1.8729,-2.6745,-2.1892,1.0989,4.395
200806,-6.6429,-8.4389,-6.9318,-8.0984,-9.8791,-9.3405,-7.1195,-7.0525,-11.8454,-7.8851,-9.228,-7.5698,-9.9885,-14.9725,-11.9089,-13.7179,-9.7733,-12.3344,-15.3062,-15.4261,-10.5521,-10.8216,-9.257,-10.3599,-8.2965,-9.6868,-13.2979,-14.4145,-12.0338,-13.7529,-9.3084,-8.5793,-9.0774,-6.942,-8.0513,-6.0804,-9.0383,-8.7149,-12.9438,-20.77,-9.2888,-14.7051,-8.2353,-9.2503,-7.6334,-10.5014,-15.3976,-16.4482,-10.7053,-14.086,-9.8331,-7.6439,-9.85,-10.8842,-10.0864,-7.7444,-7.6438,-16.6959,-11.5416,-6.2026,-8.0244,-7.5455,-13.4827,-7.1452,-5.309,-11.2162,-6.4738,-5.1377,-13.7568,-32.5826,-9.2682,-6.4756,-9.6146,-19.0835,-13.15,-11.3551,-12.4143,-12.6376,-15.1023,-17.5182,-11.326,-5.9986,-6.491,-8.6923,-5.0103,-10.3341,-7.8799,-14.6242,-0.1143,-13.1602,-7.7469,-6.1701,-11.9155,-9.6672,-12.6161,-11.7086,-18.9117,-14.4727,-11.8179,-8.8289
200807,-2.2456,0.3022,3.0757,-2.395,-0.2615,1.4946,1.4718,0.6904,-1.843,-1.8772,8.7355,4.5719,0.8546,7.0558,7.7649,4.9731,8.7621,10.731,10.3037,0.1613,1.9438,3.685,4.3153,2.7623,4.0748,7.0549,2.5495,3.8717,6.7078,5.1575,0.3871,4.0126,3.932,0.5372,-0.0501,8.6753,4.7957,3.323,6.4591,7.2556,0.335,0.6161,-0.8476,-0.2785,-0.1452,1.8861,-3.6666,4.6141,5.0454,8.9302,1.2901,0.023,-1.5579,-0.3273,2.234,3.692,0.957,0.8815,5.6135,1.5817,0.0403,-1.7005,3.874,-2.1402,-2.129,-4.2804,-5.7681,-3.2319,-3.155,1.4367,1.7245,-3.1798,-2.3768,0.9096,-11.2716,-8.3992,-5.6068,3.9527,-5.1713,-2.3588,-3.1832,-4.4444,4.272,-2.1136,-2.7329,-10.9096,-0.295,1.17,-1.5773,-2.959,-1.8287,0.0232,-4.5004,-2.7497,1.6683,-3.6577,-1.8135,8.2765,7.2007,-99.99
200808,-1.4705,-4.4668,3.334,0.8424,-1.506,2.7041,3.683,1.508,1.4158,3.282,3.4986,2.9581,4.108,1.6836,1.0607,3.9443,2.7853,4.2543,6.376,10.7412,2.7566,5.7287,4.7331,2.0749,5.705,3.8898,4.4024,5.6441,6.4209,6.1106,3.1977,7.3104,5.7264,5.1014,6.5948,2.8793,4.9924,6.9758,8.7571,21.6806,-1.1816,3.9692,3.625,2.5551,5.2386,4.5541,4.08,3.2007,7.0258,3.5267,3.7292,2.9138,2.7747,5.5217,5.0373,5.0949,-0.2078,1.0637,3.5011,8.516,-1.5741,1.5195,3.2762,-2.0328,4.6676,2.156,5.197,2.8488,1.8631,2.0923,-0.4675,2.5169,3.4817,1.4902,3.2894,1.0109,-1.6535,8.2625,4.6557,-4.2456,0.9529,0.8405,-0.899,-0.8006,-0.319,-1.6562,-10.0075,-0.7811,8.1604,3.4437,-0.0571,0.5583,2.847,-1.9188,2.7624,1.8734,-0.0301,0.6791,-0.7227,-99.99
200809,-15.5557,-16.1336,-14.2161,-14.1422,-13.984,-14.3858,-7.82,-11.5661,-10.4573,-12.2953,-15.1652,-13.3475,-8.0339,-10.1899,-9.0492,-7.3985,-1.9026,-1.4179,-1.8317,-4.1496,-10.5538,-9.8557,-6.8053,-9.0713,-6.157,-7.3805,-4.0318,-5.5614,-6.0397,-13.3964,-6.6492,-10.3053,-8.2502,-11.309,-9.6578,-4.9332,-4.58,-4.7541,-2.0728,-11.925,-13.961,-16.7843,-11.1181,-12.7808,-8.4287,-5.6919,-4.0544,-9.6765,-11.03,-15.0255,-9.7232,-18.2498,-12.4522,-11.266,-9.4719,-8.7398,-9.9595,-7.3662,0.0621,3.3387,-14.8187,-10.3536,-10.0195,-15.4522,-14.0945,-12.1009,-10.9002,-14.4721,-4.4035,-22.5329,-13.8334,-16.3262,-12.9568,-14.703,-12.9281,-15.533,-15.4531,-6.2054,-4.3203,-20.2181,-13.8216,-15.4311,-16.4057,-13.9892,-13.2367,-15.8688,-6.7519,-8.6022,-7.6566,2.8372,-13.498,-10.2846,-10.4969,-11.784,-7.7106,-11.8369,-20.2511,-1.594,-17.2296,-99.99
200810,-22.8293,-26.7367,-18.1105,-23.1723,-22.9352,-19.9699,-18.4325,-17.0903,-16.2372,-24.0382,-27.2843,-23.2337,-18.924,-20.0187,-23.6089,-20.2156,-19.4642,-14.9845,-21.236,-33.5486,-26.1791,-25.1488,-21.65,-24.0414,-21.094,-21.5099,-22.167,-22.5232,-20.7908,-30.9332,-24.0102,-24.2644,-25.537,-24.7092,-21.36,-19.4405,-17.4321,-23.1354,-16.7009,-36.6681,-25.4934,-22.3633,-19.1125,-23.7051,-19.9346,-20.228,-16.9415,-21.5205,-21.4656,-31.8835,-22.0669,-28.4254,-19.7296,-20.6784,-16.958,-20.1698,-23.2798,-19.7915,-21.9758,-24.4411,-23.4504,-24.1344,-21.2785,-25.319,-28.1548,-19.1987,-25.7797,-23.7873,-19.6638,-5.0335,-21.4045,-20.8201,-18.3962,-25.3835,-23.5854,-28.2101,-28.1936,-13.9924,-23.6431,-7.9504,-20.868,-25.6823,-19.0249,-19.935,-25.452,-25.4459,-26.4143,-22.0314,-29.0261,-28.3227,-14.4847,-19.232,-14.3193,-19.1061,-14.9627,-20.7058,-27.5914,-35.3918,4.8271,-99.99
200811,-18.5685,-9.7917,-19.069,-15.5892,-16.9202,-15.3789,-17.3483,-15.0541,-16.3909,-19.012,-13.7314,-12.8638,-8.7248,-13.1857,-10.8604,-15.6275,-16.0818,-11.6425,-17.6811,-11.2507,-13.9317,-17.407,-7.0239,-11.3025,-13.4046,-12.829,-8.9269,-13.9727,-19.2186,-18.102,-5.7728,-11.7259,-15.3107,-15.7773,-9.4774,-15.3366,-10.6969,-14.7791,-12.1459,-24.0002,-17.5772,-13.1771,-11.6008,-16.0827,-16.0457,-13.5096,-8.22,-11.179,-17.9397,-3.2573,-15.2633,-8.2715,-9.8067,-7.1085,-10.0184,-8.5072,-18.9997,-7.2093,1.9331,2.7335,-12.959,-11.561,-11.2025,-11.9317,-6.6884,-16.784,-7.9762,-11.0801,-19.5821,-16.4707,-10.6089,-10.0817,-8.6495,-6.9614,-11.8877,-5.6729,-7.2825,-11.4829,-19.687,-29.4873,-11.8935,-14.6083,-7.4149,-10.8857,-9.8783,-6.4698,-11.508,-8.5869,-35.649,-21.2734,-11.1919,-3.0299,-6.4704,-2.564,-4.5798,-12.7203,-11.718,-12.5773,-8.8811,-99.99
200812,3.1234,0.4441,7.7029,1.7833,2.4727,2.4838,-1.0559,-0.5821,-1.4818,-6.0415,8.7243,2.7483,2.652,6.7085,9.096,11.1973,10.5543,2.8328,6.6982,10.7687,3.8685,10.024,6.8497,2.035,10.1565,18.3231,2.7918,9.886,10.2018,5.1998,6.2046,-0.833,4.7756,11.3733,7.4887,7.9524,3.6976,9.6977,4.0252,9.2173,8.8782,4.5542,4.9058,12.0208,3.8783,0.5955,-5.3152,3.0747,6.9541,16.1918,9.2596,3.4774,2.4794,2.1665,4.0036,9.7822,0.0877,11.6622,16.3059,9.4202,5.9677,6.1792,3.2378,0.9062,0.0623,4.0085,6.1625,9.2807,8.178,2.3204,4.5133,4.9663,8.2504,11.4265,-4.5868,4.9417,5.1762,0.5396,-0.7478,15.7473,0.5676,4.0207,5.6581,7.5077,4.7471,-1.4883,3.6703,0.2317,33.3596,9.8675,2.8136,1.6811,1.7433,3.6304,1.8444,1.0495,-7.879,16.451,3.8322,-99.99
200901,5.8792,10.9008,3.84,11.5777,1.095,4.9341,-4.1008,-2.6218,-3.3263,3.0873,-7.5365,-7.1844,-4.7426,-8.6603,-3.0027,-12.2787,-20.5133,-18.3822,-20.2585,-17.7136,-6.6721,-8.8227,-8.9182,-6.4634,-5.5799,-10.2123,-6.7312,-11.8797,-19.9781,-9.2965,-5.5411,-9.2632,-5.5719,-4.4193,-2.366,-16.8001,-15.924,-14.4288,-16.7373,-18.4862,-12.6923,-6.8577,-11.7289,-7.877,-7.4564,-10.5601,-6.4673,-8.1212,-13.4338,-23.0281,-2.7925,-9.3744,-9.6136,-5.6167,-7.3217,-1.4993,-7.6836,-8.2641,-20.2681,-13.8228,-2.4925,-3.6404,-4.0543,-11.8295,-4.9086,-3.6709,-3.2274,-6.4696,-15.3839,-8.0925,-3.0955,-3.7643,-5.4245,-9.7645,-10.8112,-6.2277,-8.0376,-15.8799,-15.579,-10.0482,-6.217,-4.4416,-1.9301,-1.4701,-6.6648,-10.0991,-7.9752,-11.592,0.5365,-40.231,-1.3938,-3.6082,-6.3773,-10.6857,-8.7028,-9.0655,-3.9349,-28.4404,-9.3396,-99.99
200902,-12.1111,-11.1056,-13.8514,-14.272,-12.5686,-12.6506,-5.605,-10.6854,-10.234,-14.0158,-9.7054,-9.5193,-17.0887,1.6965,-15.476,-9.8447,-15.4312,-15.6975,-15.0635,-23.8375,-11.5282,-8.58,-7.5898,-15.0639,-9.8392,-15.1526,-11.446,-20.5128,-17.2474,-24.7379,-11.1706,-9.3624,-8.5185,-11.8119,-10.1154,-15.3087,-15.4235,-14.8435,-16.4542,-28.8681,-9.9109,-14.2704,-11.4236,-14.3469,-14.5702,-6.0077,-15.7419,-10.1981,-11.7743,-17.9475,-5.9544,-10.9187,-9.5769,-8.7576,-10.5591,-15.558,-19.5135,-17.7533,-19.0169,-14.8346,-8.7919,-8.4188,-0.0309,-21.4473,-13.6871,-13.069,-13.5896,-16.6968,-21.1587,-10.1619,-4.284,-6.9325,-9.7098,-11.25,-9.1339,-15.9469,-12.6572,-15.9753,-19.746,-15.2193,-8.7614,-9.3038,-9.2943,-15.2458,-10.1138,-12.9417,-11.8938,-15.6889,-16.4619,-23.4506,-5.2713,-10.2337,-11.4305,-6.6522,-12.6969,-16.3591,-15.3081,-32.3999,-9.9241,-99.99
200903,20.1002,13.0007,11.0437,15.6797,10.7119,11.7842,11.5794,13.3614,10.9133,11.5845,10.4127,18.6426,25.907,13.8333,17.3664,15.3618,14.519,7.5145,16.4069,25.2123,14.4686,8.6205,13.4181,10.5825,15.2008,8.2591,15.4307,6.7035,14.0971,11.8165,12.443,14.3903,11.5307,13.9847,11.7111,10.9322,9.7915,8.2821,21.0819,54.5641,12.2517,13.4809,6.329,12.4592,11.9966,14.4384,5.6427,7.806,12.4927,23.0645,8.8601,12.5309,13.6848,9.2437,8.1785,10.7789,12.385,8.4455,10.3873,19.6324,11.2554,9.0775,16.2682,9.2362,13.3394,13.3944,10.6977,14.7,15.9419,6.5128,10.0136,8.0027,9.4769,7.1305,8.6749,5.5176,8.7817,11.7592,7.5329,28.1516,10.3439,8.4463,9.8431,6.6366,15.2457,8.8472,8.3326,10.5339,13.4854,-3.627,9.2175,10.4676,8.4856,9.9739,8.5119,12.3946,26.4431,32.3824,7.6645,-99.99
200904,21.3782,18.4674,23.8929,17.6377,22.4967,15.2535,16.0876,17.7391,18.8742,26.8165,24.6766,21.1678,19.1173,28.7201,19.628,22.9084,22.9382,28.9841,30.7867,31.6479,23.5422,25.0804,18.386,31.4092,20.6283,27.9356,19.8641,25.1944,25.4846,39.5645,16.3605,19.4003,22.4907,39.7804,26.2563,22.6345,17.2836,19.0352,12.6138,45.2233,25.8162,21.5036,21.4655,32.8835,19.1361,21.1646,18.4923,33.3023,28.1652,48.1523,17.0357,28.662,26.0127,20.4549,18.314,25.8936,33.2935,15.6899,23.2889,13.013,15.362,22.9997,14.5047,31.8223,25.3986,23.5811,17.4032,19.6862,40.8332,40.9419,14.9704,19.2954,17.0792,18.2293,28.9282,18.5779,27.6938,16.2089,32.5065,13.7484,23.9183,25.2379,11.0475,14.3086,30.7016,19.0693,27.4659,20.5267,29.747,59.9754,9.1868,10.9631,11.8356,5.9153,13.1408,20.1021,17.4962,23.6228,15.9622,-99.99
200905,9.7269,11.7363,15.9841,17.8051,24.2839,10.5806,15.8973,12.7574,8.9121,15.7593,5.9899,7.173,4.901,4.4771,11.6896,3.158,7.6114,1.4682,3.379,6.4242,5.7981,9.8185,2.6603,8.3898,4.2125,2.9829,9.9321,0.5429,7.6795,11.3599,4.9033,14.041,6.3842,7.3749,6.1097,6.6393,7.1086,8.1753,11.1775,6.3537,8.3411,3.3787,5.982,4.1017,10.4096,3.5226,4.0024,4.2256,-2.5795,9.9392,7.7567,11.6191,3.4672,0.6377,4.3962,3.712,8.9565,5.5518,4.8739,-0.0659,12.0551,4.5714,-1.0225,-0.6465,4.5542,6.9495,8.5844,15.8631,12.1045,-8.3153,5.6939,5.4893,5.9646,3.7017,6.932,4.2081,15.1966,11.5855,5.6657,37.2445,7.4018,7.2744,8.5418,11.8313,6.4694,6.3187,5.8815,4.5152,-1.4241,25.5726,7.163,4.8216,6.5721,15.1421,4.3789,12.3791,12.4995,11.2026,4.9051,-99.99
200906,10.2833,10.6215,6.6389,8.2113,6.7701,5.7688,7.3391,0.0358,3.9666,4.8241,5.2003,8.1472,8.7722,2.7172,4.893,2.682,2.7299,0.0614,6.5376,-0.9563,8.9472,3.3887,3.0414,8.3362,3.3082,0.6251,-3.1581,-3.2408,4.8344,-0.8859,8.5415,9.091,0.2799,-4.3182,0.4787,-1.2712,1.5342,-4.3633,-0.3864,-9.0639,9.9966,3.2806,-0.107,2.8609,0.4151,-0.146,-1.1501,-1.845,-1.4211,-1.5476,-0.4948,0.3726,-0.1612,-1.5594,-2.805,-1.5046,0.6727,0.1328,2.7269,-0.7252,2.9797,0.1046,4.7615,-2.4873,1.038,-1.7579,-1.9377,-2.6462,-3.3652,0.4233,3.1323,0.8657,-0.5522,-0.7349,-0.926,-2.7161,-7.8063,3.296,3.8547,3.4518,-1.4124,-1.406,-0.8916,-0.8088,2.5658,-0.9989,0.2762,0.1385,4.4927,-8.0406,0.1208,0.0611,-1.3864,-0.9223,0.4754,-2.8139,-8.4294,-3.2078,1.4911,-99.99
200907,8.279,10.9075,5.2975,5.1808,9.6799,6.3134,8.1548,7.8566,7.8846,8.5211,7.9542,9.2932,6.0455,6.9766,6.5395,11.2829,11.8894,9.88,13.9207,15.4531,4.5486,8.0944,7.5704,6.4086,10.331,10.74,11.0567,10.2967,16.8798,20.9438,2.0678,10.5988,7.1202,9.6156,9.3379,14.1353,12.182,13.455,8.7958,5.5663,5.3848,8.2453,8.1819,9.9114,5.8235,15.7256,11.3395,13.3878,12.4236,27.8951,9.4792,6.1772,11.6767,8.9772,9.8487,11.5592,12.6094,12.4971,10.8968,13.8451,7.4004,5.4355,4.9689,9.173,14.928,6.7421,10.8976,9.9667,8.3834,16.6226,6.6786,10.34,7.0629,9.1638,11.7669,5.7927,7.9546,14.065,12.2719,9.7977,5.9607,8.2559,7.8691,11.3836,7.1816,9.0046,9.7388,11.0854,19.8954,-0.4064,6.849,6.7941,9.1324,9.3898,9.5925,4.3589,7.6792,6.6899,0.1403,0.6465
200908,8.2912,7.2348,7.4254,3.3795,7.5781,11.8502,6.0727,8.2766,7.2435,14.2869,1.0259,1.3587,1.042,3.3079,3.0609,0.4196,4.1988,4.4014,4.9845,14.4785,-1.2438,-0.6507,2.5492,-2.6788,-0.986,4.8085,0.5461,2.7433,3.4108,9.9915,-1.4006,5.664,1.7252,3.0578,1.8435,2.5718,3.5495,5.0106,9.1308,17.904,-0.435,1.1215,-0.0114,0.6599,4.0358,10.0395,4.3913,3.9634,15.2536,9.3481,2.0469,0.4284,2.8131,-0.622,3.5075,2.8083,4.6867,4.4665,10.5801,10.2496,0.7122,-2.1335,4.5308,5.1061,3.6682,3.5742,8.2616,5.7279,4.8292,9.8986,4.4407,0.8509,2.7807,5.3102,0.1015,3.175,1.0891,6.3603,9.0841,49.7154,1.9273,2.587,4.8681,3.6038,2.9409,1.9381,11.5762,5.8433,13.2278,-1.5784,0.1211,2.5763,2.8523,3.4759,1.6662,6.1641,6.6301,3.6405,1.614,22.7201
200909,10.525,7.7886,10.6692,7.3212,9.5373,4.5928,7.7603,5.682,3.915,9.6406,3.9774,5.2339,5.795,5.0451,6.6299,4.8518,7.3013,6.3345,8.4574,13.9008,7.5468,10.7182,6.0361,10.1724,7.9751,6.1449,9.2327,5.7155,11.6717,9.5005,8.3066,5.759,5.8681,6.0103,4.369,4.7623,8.0152,5.0472,4.9639,4.8642,7.3969,5.9646,1.9794,3.9651,2.5488,7.7825,5.8994,7.0739,11.7005,7.2523,5.1285,8.2839,5.1562,4.6675,7.4479,10.1645,9.1172,9.2158,10.9728,2.5805,8.1923,5.9805,3.8368,5.542,10.7408,6.2184,5.3749,4.2059,5.9945,12.7763,6.5192,6.2794,4.6704,9.4295,3.1153,5.4329,8.4954,1.6587,8.1702,9.2043,4.7066,4.9032,5.6375,4.8205,6.772,3.3808,4.4267,11.1215,3.8827,0.442,5.1124,3.5259,2.1215,4.6764,2.8381,1.622,7.2818,5.8717,6.6298,0.3238
200910,-11.0408,-5.3955,-9.8127,-9.6525,-5.9735,-6.2073,-4.4229,-6.6793,-5.7015,-6.9594,-13.0127,-9.2738,-7.0767,-6.298,-7.7679,-5.7051,-10.2008,-6.8936,-8.2849,-10.9432,-6.3613,-7.0247,-4.8115,-4.3548,-7.7832,-8.4232,-9.3706,-9.4079,-10.7988,-15.5343,-10.48,-4.6795,-5.1795,-6.1869,-4.0288,-4.1462,-6.5397,-8.6903,-7.6261,-11.2921,-6.2387,-4.48,-5.4304,-3.689,-4.0748,-8.7333,-5.7989,-7.5923,-8.6459,-14.3057,-7.282,-3.3438,-3.3343,-1.7941,-6.3729,-4.5274,-4.9316,-5.7859,-11.0211,-6.8962,-2.9262,-3.5028,-3.3499,-6.0152,-1.6451,-4.6486,-9.1881,-6.0196,-4.8107,-7.8051,-4.4986,-4.5611,-1.5065,-1.3312,-5.1833,-5.8377,-5.0652,-4.0577,-3.8419,-9.7333,-2.1973,-2.2705,-4.919,-2.4722,-0.9952,-3.1009,-1.7319,-10.712,-8.4522,-3.0533,-0.0927,-0.9097,-0.4419,-2.6035,-1.5017,-4.0631,-3.4625,-2.2829,4.1775,-18.1296
200911,-1.9255,-0.5776,-0.7269,2.2316,0.3066,2.4389,-2.2187,0.4347,0.7109,-0.4227,3.6695,-1.0775,-1.8693,-0.5378,0.3005,1.351,1.4411,2.5584,1.686,0.8624,1.0158,3.5047,0.8986,-0.5919,1.8458,1.8327,4.9601,2.4534,3.9918,5.1095,3.4309,0.659,2.2609,0.6584,2.4422,1.4644,0.3725,5.3145,1.7835,11.4568,6.1969,0.1519,2.1834,1.8404,3.1667,-1.6612,5.4001,3.2929,3.1473,11.6341,2.9933,3.3272,3.7205,3.5657,4.1864,1.2163,6.4073,8.565,8.255,3.3441,4.7832,3.2791,5.1843,4.1883,4.1677,6.6029,7.0028,1.202,10.4293,6.6955,4.7334,3.3943,3.3256,6.0824,2.0702,4.8932,3.3912,4.1765,3.235,1.2348,5.637,3.5631,5.8036,4.3562,2.3212,4.232,4.9799,6.8077,5.7506,4.2939,7.3425,8.6031,7.7483,5.7473,5.3229,4.2848,7.6254,3.6717,-1.6812,11.5125
200912,5.2662,7.1009,7.7356,5.84,6.2979,6.2331,3.9977,5.498,5.265,5.1837,6.482,7.9268,9.7422,8.3625,10.3721,7.7432,9.5302,8.958,7.0497,13.6266,8.4134,9.0577,9.6225,6.9749,7.1093,9.5296,7.7335,7.5996,11.3997,14.9487,9.5162,10.6945,9.4564,9.4002,8.7811,9.0314,5.5943,8.1407,7.8243,1.0074,7.909,8.0796,5.8121,6.6263,7.5557,8.7265,8.9329,3.9168,6.205,10.5856,5.6087,7.6723,9.8618,6.4292,8.513,4.2733,10.2547,6.7928,9.8621,7.5037,3.2769,7.2733,5.9761,5.4789,6.0064,6.2818,4.1547,7.1376,4.5634,9.443,6.5784,7.6715,6.2152,2.4476,8.1866,11.0165,6.8605,5.4243,5.7207,7.7973,3.5548,3.1067,5.5707,6.5406,4.0032,5.8741,5.4865,6.75,0.0734,14.6257,1.6056,0.3982,2.9438,3.0447,3.2838,7.3578,-0.3886,3.231,-6.2698,-8.5779
201001,1.066,-4.8889,-1.6624,-0.3699,-0.5849,-0.5813,-0.3105,1.2952,3.5633,8.1222,-2.2694,-6.646,-5.0545,-6.4319,-4.6228,-3.9424,-3.4135,-3.3708,-4.556,-2.5269,-2.1412,-6.1551,-2.0688,-2.5453,-1.0543,-0.88,-3.257,-1.033,0.5829,-7.1134,-0.7243,-0.9633,-4.5654,-3.8552,-2.0706,-0.4398,-4.3332,-1.8606,-2.7606,-0.8718,-5.2116,-3.1739,-2.2315,-2.2058,-5.478,-2.0235,-0.5461,-1.4017,-4.5956,-5.9738,-1.4184,-3.6197,-5.8364,-1.3489,-5.3945,-2.8943,-3.626,-6.089,2.3278,0.9458,-2.4445,-3.5542,-4.6951,-4.2585,-4.4501,-3.6132,-0.2187,-4.7537,1.9457,3.0297,-3.8196,-3.0996,-3.3706,-2.9521,-7.7754,-6.4454,3.9453,-3.5783,-0.4775,-2.693,-1.6481,-3.9335,-5.9461,-3.6126,-0.6897,-3.6416,-3.023,-8.79,6.5652,11.7795,-4.5565,-3.174,-4.0132,-4.524,-2.5915,-1.2847,-1.7456,-7.3826,-9.3581,-3.0945
